,mae,rmse,mdae,marpd,r2,corr,LDS,DATASET,SPLIT,FOLD,UE
1004,0.5921626426120244,0.7500363599929494,0.4513915017186754,102.0656495597301,0.1243558751520808,0.5310223638161728,on,Permeability_Caco2_Wang2020,OVOT,3,DE
1005,0.5757690264776094,0.7260630567193899,0.4847509589197022,103.88257536450061,0.17943746807041017,0.5143709012929756,on,Permeability_Caco2_Wang2020,OVOT,3,MCD
1006,0.5841041253289814,0.7306847002072316,0.5058548260835551,108.93463686907671,0.16895788988177773,0.46075995432348477,on,Permeability_Caco2_Wang2020,OVOT,3,MVE
1007,0.5648190523189369,0.7224780429170586,0.4884778197075672,98.21282770366699,0.1875206928745401,0.4532730779639,on,Permeability_Caco2_Wang2020,OVOT,3,EDL
1008,0.6478234796747218,0.7977786979294589,0.55756547865636,101.5057593361758,-0.0659534255725367,0.30536824764794224,on,Permeability_Caco2_Wang2020,OVOT,4,JMQR
1009,0.620588827336548,0.7736411550261705,0.5285583131469886,95.924949135016,-0.0024263808393478747,0.340476109980927,on,Permeability_Caco2_Wang2020,OVOT,4,JQR
1010,0.4876132390268412,0.6437169115845199,0.36077113917338643,80.80758426111589,0.3059940464347656,0.5878235534564237,on,Permeability_Caco2_Wang2020,OVOT,4,BASE
1011,0.44835432202634595,0.5899987394761627,0.3462166646703755,74.22621996741925,0.4169906420616558,0.6532313428047313,on,Permeability_Caco2_Wang2020,OVOT,4,DE
1012,0.49090988875343844,0.634979660940235,0.39494768764324417,81.2576785601632,0.3247058501735365,0.5995233253427416,on,Permeability_Caco2_Wang2020,OVOT,4,MCD
1013,0.48975268128350075,0.62642483137835,0.39362291138715655,81.86675137382491,0.34277921823392576,0.5946572775953914,on,Permeability_Caco2_Wang2020,OVOT,4,MVE
1014,0.5190624045672331,0.6710687057802353,0.4339639550813068,83.32486413536165,0.24576387174288228,0.49696021047729344,on,Permeability_Caco2_Wang2020,OVOT,4,EDL
1015,0.6338528103123978,0.7654274864154506,0.5830218362000927,108.5560850682951,0.0021016050174845757,0.3566037715551583,on,Permeability_Caco2_Wang2020,OVOT,5,JMQR
1016,0.6014334670902112,0.7374247842560752,0.5500810815501795,104.27979719579272,0.07378101962876837,0.45766950208400414,on,Permeability_Caco2_Wang2020,OVOT,5,JQR
1017,0.473189051010402,0.5968192387127483,0.3763115759366895,82.69563499324256,0.3933141783318047,0.6353686005865201,on,Permeability_Caco2_Wang2020,OVOT,5,BASE
1018,0.577082592330205,0.7082228373396477,0.5048093073885641,105.21186023175997,0.1456849234854184,0.5126509649578159,on,Permeability_Caco2_Wang2020,OVOT,5,DE
1019,0.4782968301224216,0.6004866118508188,0.3920967519242344,84.15537818581448,0.38583526636659227,0.6348102571136313,on,Permeability_Caco2_Wang2020,OVOT,5,MCD
1020,0.5761968505524214,0.6892908332800792,0.5351730858957457,101.9730591383978,0.19074904099009693,0.44571034334260085,on,Permeability_Caco2_Wang2020,OVOT,5,MVE
1021,0.5500476600078383,0.6772313439133436,0.4902667768270107,97.91733088302801,0.21881783930647947,0.4681134657289715,on,Permeability_Caco2_Wang2020,OVOT,5,EDL
1022,0.7688480038191613,0.8790207946033934,0.7769552692997267,130.9759065172327,-0.17977422222689698,0.4264274152102243,on,Permeability_Caco2_Wang2020,OVOT,6,JMQR
1023,0.7664214769545336,0.8784794460818475,0.7753926420029995,124.45488708207641,-0.17832153220767566,0.22473467152318916,on,Permeability_Caco2_Wang2020,OVOT,6,JQR
1024,0.497296630641053,0.6589635912814787,0.39456756494720074,81.00810445609201,0.3369848622678496,0.5942364068373823,on,Permeability_Caco2_Wang2020,OVOT,6,BASE
1025,0.5338493910798899,0.695480734162208,0.428366056930348,87.39412970634976,0.2614654583634354,0.5662149247419059,on,Permeability_Caco2_Wang2020,OVOT,6,DE
1026,0.4882901041161637,0.6502371927082851,0.37724186658378733,78.56891356739813,0.3544286947130947,0.5999146827972675,on,Permeability_Caco2_Wang2020,OVOT,6,MCD
1027,0.5331389861960958,0.6832317739946114,0.46544520442351167,87.02561005495014,0.28725083875144053,0.5371896734022512,on,Permeability_Caco2_Wang2020,OVOT,6,MVE
1028,0.5613710501946914,0.7441635091731292,0.4233675850807658,82.40713536031576,0.15445379483343546,0.43706633560404995,on,Permeability_Caco2_Wang2020,OVOT,6,EDL
1029,0.5869474555736016,0.7140076595708331,0.5045373246934628,98.29795928632906,-0.040449474610045666,0.44167021945480583,on,Permeability_Caco2_Wang2020,OVOT,7,JMQR
1030,0.5818524282528845,0.7060697930333941,0.5151090192561976,94.28881658078619,-0.0174440063008785,0.4598506552322966,on,Permeability_Caco2_Wang2020,OVOT,7,JQR
1031,0.4279412232500092,0.5624588957326615,0.3365305315315701,69.69260477479239,0.35435047844698764,0.6016511043909212,on,Permeability_Caco2_Wang2020,OVOT,7,BASE
1032,0.5000393548108906,0.6392767811289131,0.4145893622219765,81.35434405543755,0.16594802400334985,0.4402157064696658,on,Permeability_Caco2_Wang2020,OVOT,7,DE
1033,0.428362417695405,0.5660397267127827,0.32869449616580326,70.81472267222335,0.3461034003104969,0.5954514551273019,on,Permeability_Caco2_Wang2020,OVOT,7,MCD
1034,0.527570778631074,0.6453560556829739,0.4774743238976131,86.5713633832217,0.15000957598847076,0.40594357037606044,on,Permeability_Caco2_Wang2020,OVOT,7,MVE
1035,0.5223301903725476,0.6568187407069361,0.43810202389157255,83.530763313957,0.1195467003194336,0.3787178874394024,on,Permeability_Caco2_Wang2020,OVOT,7,EDL
1036,0.641386206021429,0.8101053563212303,0.5345080007759415,98.8490985597999,-0.030400937746498657,0.3380829389474154,on,Permeability_Caco2_Wang2020,OVOT,8,JMQR
1037,0.6401583172777616,0.8020366035347766,0.561843456728527,97.71690568433984,-0.009977307977628636,0.3263322190850737,on,Permeability_Caco2_Wang2020,OVOT,8,JQR
1038,0.5694351231256602,0.7541256142235984,0.42544679401996266,83.40051943416007,0.10708396523202668,0.3415996767078602,on,Permeability_Caco2_Wang2020,OVOT,8,BASE
1039,0.5478863286900484,0.7331896653741463,0.41078387842773506,80.00944530348187,0.15597384013842952,0.4150158812186251,on,Permeability_Caco2_Wang2020,OVOT,8,DE
1040,0.5700572873608656,0.7558015069898172,0.4231864020697357,82.90390785942576,0.10311090224475117,0.3346023056478829,on,Permeability_Caco2_Wang2020,OVOT,8,MCD
1041,0.5704508624722642,0.7543024049849947,0.434114451542566,84.14552817355458,0.10666526095712925,0.33914013027881046,on,Permeability_Caco2_Wang2020,OVOT,8,MVE
1042,0.5703516094790835,0.7936399589852793,0.40486324577534183,80.17613379581825,0.011059210824547194,0.3429161768236391,on,Permeability_Caco2_Wang2020,OVOT,8,EDL
1043,0.6795078256444191,0.8353217240478111,0.605841465086739,111.64050193755153,-0.13159964965309445,0.31449874942682876,on,Permeability_Caco2_Wang2020,OVOT,9,JMQR
1044,0.6260646866065854,0.7643813174144111,0.5714532453311727,103.49147959596176,0.05244292325335442,0.3528865342099734,on,Permeability_Caco2_Wang2020,OVOT,9,JQR
1045,0.5532442373892905,0.7144220719901052,0.4466145342876559,88.37016499748515,0.17225802462837536,0.46320274630719566,on,Permeability_Caco2_Wang2020,OVOT,9,BASE
1046,0.5815649335863636,0.7369702214270418,0.4888074440338016,92.70554967111104,0.11918412861933647,0.44213403882197655,on,Permeability_Caco2_Wang2020,OVOT,9,DE
1047,0.5467946663357769,0.7108144369817142,0.44233277111631253,88.28568913352582,0.18059665615596132,0.45904469570378154,on,Permeability_Caco2_Wang2020,OVOT,9,MCD
1048,0.5784399676641196,0.7132082815771262,0.49920696395328995,95.61618473812074,0.1750682731502914,0.4185002523569648,on,Permeability_Caco2_Wang2020,OVOT,9,MVE
1049,0.5400356315534729,0.6903891790371176,0.45639516446187584,92.06383526524634,0.22701119621700827,0.48905507117014996,on,Permeability_Caco2_Wang2020,OVOT,9,EDL
1050,0.6308936416021899,0.7599245723738673,0.5864537257340814,120.029411364567,-0.3072553002229488,0.38755847726498843,on,Permeability_MDCK_Fang2023,IVIT,0,JMQR
1051,0.6029818588772172,0.6860801526193119,0.6391059331988473,127.58148025712441,-0.06553850355486746,0.12271840763249915,on,Permeability_MDCK_Fang2023,IVIT,0,JQR
1052,0.3956621832606541,0.5219056575501724,0.29720831212891224,97.87461073602476,0.38340010672983516,0.6274362344342265,on,Permeability_MDCK_Fang2023,IVIT,0,BASE
1053,0.44711519833046265,0.636688059116179,0.2737744170093117,114.07734648709295,0.08235892381872989,0.568932352944537,on,Permeability_MDCK_Fang2023,IVIT,0,DE
1054,0.3852626237673882,0.5158506989354645,0.2523999799810566,95.52653485315089,0.3976242466957093,0.6366570332465292,on,Permeability_MDCK_Fang2023,IVIT,0,MCD
1055,0.40687736396243784,0.539834076831632,0.32071849384475826,93.51747302938216,0.34030980782600706,0.5964687168763904,on,Permeability_MDCK_Fang2023,IVIT,0,MVE
1056,0.3959896823557941,0.5467445961899444,0.25834430449847745,98.41608093724709,0.32331206319313266,0.6013045065129622,on,Permeability_MDCK_Fang2023,IVIT,0,EDL
1057,0.6612207149302823,0.7777511610479553,0.6446512127733456,121.41352219625172,-0.22039137460127756,0.4371791428207578,on,Permeability_MDCK_Fang2023,IVIT,1,JMQR
1058,0.5426143416432085,0.6588535630667167,0.49818526218637055,117.62683864300007,0.12421885443280833,0.5394879394078131,on,Permeability_MDCK_Fang2023,IVIT,1,JQR
1059,0.3653497230267267,0.5245423460244344,0.2129830090420249,88.60096158198132,0.4448901905447943,0.6842998114203588,on,Permeability_MDCK_Fang2023,IVIT,1,BASE
1060,0.3820124803791222,0.5380228192340838,0.23220591668745916,105.20157631503409,0.41599147734144715,0.6582892595669186,on,Permeability_MDCK_Fang2023,IVIT,1,DE
1061,0.3736547129605641,0.5316260915823645,0.21783772970930265,96.0803259445199,0.4297958573812162,0.6695205391611104,on,Permeability_MDCK_Fang2023,IVIT,1,MCD
1062,0.41650962930662544,0.5775633836270867,0.27869579998299365,103.86657976032872,0.3269968493951062,0.5829128432942535,on,Permeability_MDCK_Fang2023,IVIT,1,MVE
1063,0.45069666130894787,0.6484074855161029,0.25580308785378925,104.7956734410824,0.1517696002509441,0.49264012897015846,on,Permeability_MDCK_Fang2023,IVIT,1,EDL
1064,0.4626706550764199,0.5857027520785223,0.3909332413875296,107.69810885917623,0.2703699163099079,0.575683837273353,on,Permeability_MDCK_Fang2023,IVIT,2,JMQR
1065,0.45008262456308046,0.567012135764839,0.3881860214757835,107.3747336113762,0.31619399346014265,0.5942930050672608,on,Permeability_MDCK_Fang2023,IVIT,2,JQR
1066,0.36683522811891267,0.5089015901320779,0.2511418452964719,97.6161485004374,0.44917224068013306,0.6746226934560625,on,Permeability_MDCK_Fang2023,IVIT,2,BASE
1067,0.43399205564701643,0.569067781072495,0.3177728803254348,123.97602424692207,0.3112268664310349,0.609190660859649,on,Permeability_MDCK_Fang2023,IVIT,2,DE
1068,0.37203548341322207,0.506355214183356,0.2504572937707673,94.67901292296486,0.4546707711414365,0.6758601701750673,on,Permeability_MDCK_Fang2023,IVIT,2,MCD
1069,0.41913967736019975,0.5664426462210446,0.2834703747565009,109.24286445254742,0.317566891094031,0.6201153852373876,on,Permeability_MDCK_Fang2023,IVIT,2,MVE
1070,0.46314516524368704,0.6348468583613095,0.29313945714473455,118.12548483155003,0.14279212448787815,0.5363310478183847,on,Permeability_MDCK_Fang2023,IVIT,2,EDL
1071,0.649797174073001,0.7388909427914898,0.7052841561840707,121.05703220915665,-0.2420906892001966,0.3018707620332568,on,Permeability_MDCK_Fang2023,IVIT,3,JMQR
1072,0.6030437624088311,0.6957016007402638,0.6635084234392357,122.03417852877298,-0.10113007695549858,0.1562127636382889,on,Permeability_MDCK_Fang2023,IVIT,3,JQR
1073,0.3333127581005845,0.4489439112799945,0.2446523350616845,87.47960930810858,0.5414604589801624,0.7366545727987827,on,Permeability_MDCK_Fang2023,IVIT,3,BASE
1074,0.41544882514817205,0.5895297208765264,0.27036016218894054,115.601048133448,0.2093140356108839,0.5648979752029353,on,Permeability_MDCK_Fang2023,IVIT,3,DE
1075,0.3338397961700077,0.44609030819528456,0.23604775524507865,89.54582579823423,0.5472711238171861,0.7426205429217994,on,Permeability_MDCK_Fang2023,IVIT,3,MCD
1076,0.43417418372824107,0.5750926199649314,0.3532150919602745,111.25418043556851,0.24756635110976122,0.516913421347526,on,Permeability_MDCK_Fang2023,IVIT,3,MVE
1077,0.3319262395798115,0.4612545983925454,0.2255146707749203,82.61559308107927,0.5159680408241583,0.7239654718090891,on,Permeability_MDCK_Fang2023,IVIT,3,EDL
1078,0.45047172669037644,0.5817114391499435,0.38127499735052117,109.01437845042865,0.3407129795852556,0.6174661278224298,on,Permeability_MDCK_Fang2023,IVIT,4,JMQR
1079,0.4489581938935591,0.5838598151425564,0.34290665440769974,110.77741510030792,0.3358342310231387,0.6005357937233702,on,Permeability_MDCK_Fang2023,IVIT,4,JQR
1080,0.4009303448351051,0.5185882474732052,0.30605622392899,103.4974264289005,0.47603212817162144,0.7235547246336188,on,Permeability_MDCK_Fang2023,IVIT,4,BASE
1081,0.4562023232797355,0.6427957757888452,0.2794285876880654,108.94334209374925,0.19498245515582124,0.5725070788638655,on,Permeability_MDCK_Fang2023,IVIT,4,DE
1082,0.3868941084900934,0.5024891351590864,0.30075298287864444,101.22723007619494,0.5080593969262197,0.7168091209609552,on,Permeability_MDCK_Fang2023,IVIT,4,MCD
1083,0.42806786774209016,0.564057711630624,0.30871590810787275,106.02181857693012,0.380121747889811,0.632315739929475,on,Permeability_MDCK_Fang2023,IVIT,4,MVE
1084,0.50964038442022,0.6710103147105254,0.3863254629993921,116.82468431427706,0.12276144713339876,0.4428740550394795,on,Permeability_MDCK_Fang2023,IVIT,4,EDL
1085,0.41651420651286253,0.5611529948692006,0.28825139432258096,95.63097571264932,0.31195479890836597,0.5984466797748631,on,Permeability_MDCK_Fang2023,IVIT,5,JMQR
1086,0.625638649362187,0.7083840752926606,0.663693355174783,128.86500949762961,-0.09645794554107856,0.09523851796745274,on,Permeability_MDCK_Fang2023,IVIT,5,JQR
1087,0.349065840182362,0.49165162029441417,0.22610663244160326,88.12051799113422,0.47183532698500774,0.6956993429739392,on,Permeability_MDCK_Fang2023,IVIT,5,BASE
1088,0.3909384496516011,0.5424331229070936,0.24750819488337267,103.14683815263324,0.3570950013767423,0.6356022121238192,on,Permeability_MDCK_Fang2023,IVIT,5,DE
1089,0.35634234924398683,0.5030149819369605,0.22765143396885257,89.08021946224959,0.4471386361904557,0.6803252202418469,on,Permeability_MDCK_Fang2023,IVIT,5,MCD
1090,0.440278776502767,0.594556344980783,0.3300753667528065,108.66337726587652,0.22760325256447755,0.5134283721485934,on,Permeability_MDCK_Fang2023,IVIT,5,MVE
1091,0.37392685374418344,0.5357336158868116,0.23018321134070413,86.94183256684435,0.37287776951076224,0.6438151645099894,on,Permeability_MDCK_Fang2023,IVIT,5,EDL
1092,0.4524582702161515,0.5776511666923428,0.36848884657519665,105.43847157410326,0.3365981145547725,0.6486269223069928,on,Permeability_MDCK_Fang2023,IVIT,6,JMQR
1093,0.6769680624008142,0.7511498056347558,0.750198935731006,129.518465967964,-0.12175628176396103,0.07831750958558467,on,Permeability_MDCK_Fang2023,IVIT,6,JQR
1094,0.33117140828341446,0.4769975222555365,0.19795474213107733,86.17439155058034,0.5476468300478554,0.7453359722711496,on,Permeability_MDCK_Fang2023,IVIT,6,BASE
1095,0.38419633300033335,0.5579716598208512,0.22183361832925869,98.87958199654123,0.3810298950587586,0.6719425745833365,on,Permeability_MDCK_Fang2023,IVIT,6,DE
1096,0.3419488503507052,0.48458475313695293,0.21057995336358198,86.5151652382113,0.5331419166132798,0.7345403230672548,on,Permeability_MDCK_Fang2023,IVIT,6,MCD
1097,0.4916631787678983,0.6258693466235329,0.3727410535977813,117.1044069356082,0.22122364906109082,0.48510465596256214,on,Permeability_MDCK_Fang2023,IVIT,6,MVE
1098,0.37463971869744184,0.5200643578382443,0.23848942895690253,85.1468441027973,0.46227581076807867,0.6905987461261478,on,Permeability_MDCK_Fang2023,IVIT,6,EDL
1099,0.39993954777777996,0.5307459824860924,0.2809734635178694,98.64461326733448,0.34152057830244886,0.6524240966634728,on,Permeability_MDCK_Fang2023,IVIT,7,JMQR
1100,0.4596338507412258,0.5836462345827839,0.3758092030736379,107.45790943845645,0.20371570111519421,0.6281134229430443,on,Permeability_MDCK_Fang2023,IVIT,7,JQR
1101,0.3720755177235452,0.5003321912011429,0.27568140685902964,93.42684164701359,0.41482512817246586,0.6830467142546922,on,Permeability_MDCK_Fang2023,IVIT,7,BASE
1102,0.38007363847630327,0.5185796967021695,0.2653791098566996,96.75642695355656,0.3713632080843141,0.6232808079622644,on,Permeability_MDCK_Fang2023,IVIT,7,DE
1103,0.36160457901020576,0.486757214997114,0.2675697680895148,93.62409844933181,0.44614819985077603,0.6928175103205811,on,Permeability_MDCK_Fang2023,IVIT,7,MCD
1104,0.3648143996188885,0.4960860128601102,0.2565483659977403,89.52770351044435,0.42471540984633105,0.654176752994587,on,Permeability_MDCK_Fang2023,IVIT,7,MVE
1105,0.35707702615616604,0.49471408701817343,0.24579277197543342,86.95315978660898,0.42789290908194744,0.6716588434359326,on,Permeability_MDCK_Fang2023,IVIT,7,EDL
1106,0.45934981950581566,0.5926634845847035,0.3277379138475754,96.38399455726127,0.2878945899405827,0.6830103347799273,on,Permeability_MDCK_Fang2023,IVIT,8,JMQR
1107,0.42798346783668134,0.559470474218438,0.3072207018206081,96.45356447325615,0.3654259788456661,0.6764604016039278,on,Permeability_MDCK_Fang2023,IVIT,8,JQR
1108,0.40293490815147776,0.5225481192442367,0.32855005222413514,98.49563161303132,0.4464198323203179,0.7327711522822392,on,Permeability_MDCK_Fang2023,IVIT,8,BASE
1109,0.40214071628182646,0.5646735603543834,0.2525353926455994,100.6375345512153,0.3535679931877499,0.6332550669932152,on,Permeability_MDCK_Fang2023,IVIT,8,DE
1110,0.36198883654358865,0.49138502375309434,0.2273894614180895,87.29339602068237,0.5104784930607316,0.7146880704233421,on,Permeability_MDCK_Fang2023,IVIT,8,MVE
1111,0.3998145176763627,0.5153735422682076,0.3316574409960075,96.84990234275568,0.46151676853928714,0.7373713656115688,on,Permeability_MDCK_Fang2023,IVIT,8,MCD
1112,0.4003438791310668,0.5331586563621569,0.3071953643035053,89.77292801496385,0.42371027739210054,0.6837400049902054,on,Permeability_MDCK_Fang2023,IVIT,8,EDL
1113,0.5175362642437628,0.6280491463344633,0.4581366311213325,109.80609230364955,0.1846056846181251,0.5519979856481415,on,Permeability_MDCK_Fang2023,IVIT,9,JMQR
1114,0.6536364247992852,0.7318099518521446,0.7162335964825434,127.03996065083847,-0.10707499686481015,0.0003865943827818067,on,Permeability_MDCK_Fang2023,IVIT,9,JQR
1115,0.3117343770908166,0.44950256107451525,0.17881515398195105,83.13361209545299,0.5823189604377961,0.7638742013452248,on,Permeability_MDCK_Fang2023,IVIT,9,BASE
1116,0.37323682983629547,0.49178406964349697,0.2746546788693671,102.32212862348914,0.5000468222070862,0.7093459697125746,on,Permeability_MDCK_Fang2023,IVIT,9,DE
1117,0.3207817385092969,0.4535534766600511,0.20196932504681425,85.17745541837772,0.5747567577403916,0.7612228931984104,on,Permeability_MDCK_Fang2023,IVIT,9,MCD
1118,0.44897807578147536,0.5687490849075418,0.39164609738829076,106.62735237003214,0.33131459853118805,0.5801114318523887,on,Permeability_MDCK_Fang2023,IVIT,9,MVE
1119,0.357941039930796,0.5081895282398969,0.23548202504007948,90.11949989634387,0.4661345157039176,0.7120582224798759,on,Permeability_MDCK_Fang2023,IVIT,9,EDL
1120,0.46529536415262795,0.5810674595968018,0.3592221638264813,105.48276722405903,0.2948460284841684,0.6300156608527372,on,Permeability_MDCK_Fang2023,IVOT,0,JMQR
1121,0.4635060173202278,0.5799423937359512,0.39157041990651276,104.21704988950114,0.2975740305701954,0.637903042850705,on,Permeability_MDCK_Fang2023,IVOT,0,JQR
1122,0.3519695671795664,0.4814589113349241,0.23871724269236205,92.5225736576783,0.5158841464560668,0.7241454104313021,on,Permeability_MDCK_Fang2023,IVOT,0,BASE
1123,0.3896493705462892,0.5397758785065546,0.25708014253882494,104.39570903825445,0.3915039102616722,0.6590180340187156,on,Permeability_MDCK_Fang2023,IVOT,0,DE
1124,0.35016654212909754,0.46625816258422736,0.24740175642620144,102.17657958985727,0.5459708447870248,0.7417020626877309,on,Permeability_MDCK_Fang2023,IVOT,0,MCD
1125,0.41602147885190655,0.530630588061731,0.3136692377057836,102.1018327538869,0.41194843752219334,0.6426639565833188,on,Permeability_MDCK_Fang2023,IVOT,0,MVE
1126,0.4493676598222831,0.5924975037413123,0.3385036388381316,106.7586898871614,0.2668313341133992,0.5460480427883093,on,Permeability_MDCK_Fang2023,IVOT,0,EDL
1127,0.5578226032991066,0.6971725695831018,0.5002926338450364,122.00542400170092,-0.05017287166068374,0.3378249011869825,on,Permeability_MDCK_Fang2023,IVOT,1,JMQR
1128,0.5386293416232187,0.6839036945022645,0.4541487522587778,122.41493449231571,-0.010578634566406508,0.33084321042998255,on,Permeability_MDCK_Fang2023,IVOT,1,JQR
1129,0.34655816673790235,0.4914933322886743,0.22750998488672214,91.46203658240526,0.47806613847192314,0.7139646494401366,on,Permeability_MDCK_Fang2023,IVOT,1,BASE
1130,0.3964290823437492,0.5703245822806589,0.2357568132009027,101.9898386193921,0.29721190722874136,0.6389278071324506,on,Permeability_MDCK_Fang2023,IVOT,1,DE
1131,0.33480708198678655,0.47851440617416646,0.20301093329700343,94.27925888651735,0.5052677210372634,0.7320867329995765,on,Permeability_MDCK_Fang2023,IVOT,1,MCD
1132,0.4998064408349994,0.6321602218884153,0.41251574753063747,127.5231745681396,0.1365552720383194,0.3757726571379499,on,Permeability_MDCK_Fang2023,IVOT,1,MVE
1133,0.4902730838542884,0.6669053358661966,0.3701756771647323,120.86201415097635,0.03903272808292879,0.3756224635753154,on,Permeability_MDCK_Fang2023,IVOT,1,EDL
1134,0.40589168419376326,0.5437365676272558,0.30171622091952216,99.64550215915801,0.34083070194630527,0.6134610289457376,on,Permeability_MDCK_Fang2023,IVOT,2,JMQR
1135,0.4413174376926366,0.5845689047419883,0.305910347170849,109.01755610869411,0.2381116928495025,0.5170707575694731,on,Permeability_MDCK_Fang2023,IVOT,2,JQR
1136,0.41332585492756524,0.5761563812596486,0.2616049453963019,105.77603330902903,0.2598825547744077,0.5939021598853028,on,Permeability_MDCK_Fang2023,IVOT,2,BASE
1137,0.4360085504433263,0.5667272883872476,0.3319656367819711,110.51484124987816,0.28390912771145105,0.6441960907640837,on,Permeability_MDCK_Fang2023,IVOT,2,DE
1138,0.44016410604365475,0.5826622096402155,0.32956909762800746,107.42747838838692,0.24307370696237662,0.5067196266196217,on,Permeability_MDCK_Fang2023,IVOT,2,MVE
1139,0.42196933175256124,0.5752646888693853,0.291531096556012,106.9089844065732,0.26217167773368844,0.5535792868374758,on,Permeability_MDCK_Fang2023,IVOT,2,MCD
1140,0.4174396261513521,0.5824740219948287,0.29820603664049783,101.20081883742758,0.2435625705654193,0.5464047712633904,on,Permeability_MDCK_Fang2023,IVOT,2,EDL
1141,0.6484226903136191,0.7227922063001668,0.7015062249219614,120.15743431126347,-0.09711494037643531,0.37948325799543553,on,Permeability_MDCK_Fang2023,IVOT,3,JMQR
1142,0.5481718186473351,0.6635426814280306,0.5062478840148824,106.30500365264695,0.07538074313280452,0.5343931398477347,on,Permeability_MDCK_Fang2023,IVOT,3,JQR
1143,0.38363887525345036,0.5090808112953371,0.30311599648663623,90.30844550258614,0.4557497185110947,0.6902182953040759,on,Permeability_MDCK_Fang2023,IVOT,3,BASE
1144,0.43907275825891684,0.6089563137703623,0.2760779981393031,109.78990294451923,0.22125103479283736,0.589623681824109,on,Permeability_MDCK_Fang2023,IVOT,3,DE
1145,0.38512603379520244,0.5004281652129109,0.3120395598901796,94.78875300846543,0.47409330841012076,0.6914229867987921,on,Permeability_MDCK_Fang2023,IVOT,3,MCD
1146,0.4011742904172109,0.5161179530155853,0.31817240467206015,92.03729813221418,0.4405991273605906,0.6704278411313488,on,Permeability_MDCK_Fang2023,IVOT,3,MVE
1147,0.4169781047585414,0.5521221064917001,0.3287046151378361,89.39851075923974,0.35982976176287484,0.6312567746760125,on,Permeability_MDCK_Fang2023,IVOT,3,EDL
1148,0.6384098615404281,0.7228051982269615,0.6686661074831604,132.35860894542571,-0.03956803328534697,0.30377739677803767,on,Permeability_MDCK_Fang2023,IVOT,4,JMQR
1149,0.6414201970213081,0.7271066384902901,0.6689224564028555,132.39999661705426,-0.051977864460092116,0.04953985080668195,on,Permeability_MDCK_Fang2023,IVOT,4,JQR
1150,0.36977581079954774,0.5094362263312024,0.2337164818070887,103.3707465014035,0.4835954842116158,0.7024433188390368,on,Permeability_MDCK_Fang2023,IVOT,4,BASE
1151,0.40826376128564074,0.5436250016710175,0.3153579502013838,108.59194674755996,0.41195680842640536,0.6571793891354005,on,Permeability_MDCK_Fang2023,IVOT,4,DE
1152,0.3718680074642697,0.4995145919314186,0.2796345350028464,101.34259074938205,0.5035143038272779,0.7124595051157837,on,Permeability_MDCK_Fang2023,IVOT,4,MCD
1153,0.41361006274130263,0.5596520328487687,0.2763173962797454,105.19811002127852,0.37677257916373186,0.6329548260824186,on,Permeability_MDCK_Fang2023,IVOT,4,MVE
1154,0.40485320278221615,0.5661061052098244,0.23834585297589705,98.83131234667115,0.36231520877792345,0.6421618271854443,on,Permeability_MDCK_Fang2023,IVOT,4,EDL
1155,0.6323555211104223,0.7343244666038159,0.6378505988548707,118.95052057896191,-0.047936828166849965,0.44877068800948916,on,Permeability_MDCK_Fang2023,IVOT,5,JMQR
1156,0.48823742779142854,0.6284899685886801,0.3955014786531995,108.1424166459209,0.23236316394823575,0.6543297044447218,on,Permeability_MDCK_Fang2023,IVOT,5,JQR
1157,0.3791680912594196,0.5297260557114305,0.2554130366298115,95.12256887597384,0.45466700322104103,0.6911797493054461,on,Permeability_MDCK_Fang2023,IVOT,5,BASE
1158,0.46614775771810396,0.5786231870626359,0.387219969601111,118.86490695234646,0.3493449986682422,0.6681535035770126,on,Permeability_MDCK_Fang2023,IVOT,5,DE
1159,0.38504890071533016,0.5261936057879292,0.26482636561701933,96.3755081204651,0.4619158012087259,0.6869806075717535,on,Permeability_MDCK_Fang2023,IVOT,5,MCD
1160,0.48872546711595544,0.5995856836567042,0.43438103745324613,110.30664262013319,0.30134685962092567,0.5673050944831519,on,Permeability_MDCK_Fang2023,IVOT,5,MVE
1161,0.39277219700442373,0.5492288201892097,0.2728401221225786,88.88888522539752,0.41377310004919143,0.6554083626673497,on,Permeability_MDCK_Fang2023,IVOT,5,EDL
1162,0.39017956851738045,0.5371612595784888,0.27036815100091277,99.88692054641182,0.34040216396980605,0.6151413557622443,on,Permeability_MDCK_Fang2023,IVOT,6,JMQR
1163,0.39693657295578383,0.5386032782555061,0.28505938601398073,101.94000268703425,0.33685600692883577,0.6259007180160379,on,Permeability_MDCK_Fang2023,IVOT,6,JQR
1164,0.39947618006418156,0.5351451488759413,0.29007072336080153,104.58327761492845,0.34534416841485793,0.6366172904947198,on,Permeability_MDCK_Fang2023,IVOT,6,BASE
1165,0.37382992347533317,0.5215510583233353,0.252579344211884,101.78602445121587,0.3781816741949354,0.6313313342332265,on,Permeability_MDCK_Fang2023,IVOT,6,DE
1166,0.38530495606632037,0.5160834038511342,0.2709177879749255,102.39514296479513,0.3911509373928427,0.6545762923563431,on,Permeability_MDCK_Fang2023,IVOT,6,MCD
1167,0.3944895348153367,0.5314875493219288,0.2828295231801168,104.76351784757487,0.3542624443189544,0.5994553978459858,on,Permeability_MDCK_Fang2023,IVOT,6,MVE
